id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
193,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,6178.890401138492,6200.966663222273,6167.890271143572,6178.890401138492
193,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,6182.890440067172,6205.800214503262,6167.890271143572,6182.890440067172
190,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,6198.524458801054,6231.523264057923,6198.524458801054,6198.524458801054
190,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,6200.52449215848,6254.929254063241,6198.524458801054,6200.52449215848
194,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,6218.000090929199,6272.641901847975,6210.0,6218.000090929199
189,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,6219.012332471809,6304.669653344083,6211.0122550717815,6219.012332471809
193,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,6220.557049688278,6249.974899586859,6211.556937810239,6220.557049688278
193,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,6222.557006737319,6244.273440679317,6211.556937810239,6222.557006737319
193,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,6226.5570928531715,6270.794472015363,6211.556937810239,6226.5570928531715
194,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,6272.641901847975,6332.154551648241,6272.641901847975,6272.641901847975
194,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,6272.641901847975,6339.2637393979085,6272.641901847975,6272.641901847975
194,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,6284.642026206215,6354.9227279606,6272.641901847975,6284.642026206215
195,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,6291.000082334933,6393.914253991619,6283.0,6291.000082334933
196,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,6352.000090929199,6406.641901847975,6344.0,6352.000090929199
197,COMP_M,6,6_26,M.USER.APP.6,9,53,31,3,None,64.30841121495327,6373.0000510407735,6437.308462255727,6369.0,6373.0000510407735
199,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,6384.000051582694,6425.890271143572,6377.0,6384.000051582694
198,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,6388.0000855091475,6496.8024807187285,6369.0,6388.0000855091475
195,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,6393.914253991619,6504.413255987627,6393.914253991619,6393.914253991619
200,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,6396.000046934827,6448.68975281718,6389.0,6396.000046934827
196,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,6406.641901847975,6466.154551648241,6406.641901847975,6406.641901847975
196,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,6406.641901847975,6473.2637393979085,6406.641901847975,6406.641901847975
196,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,6418.642026206215,6488.9227279606,6406.641901847975,6418.642026206215
199,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,6425.890271143572,6469.556937810239,6425.890271143572,6425.890271143572
199,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,6434.890335027573,6463.7250206259505,6425.890271143572,6434.890335027573
199,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,6436.890401138492,6458.966663222273,6425.890271143572,6436.890401138492
199,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,6440.890440067172,6463.800214503262,6425.890271143572,6440.890440067172
197,COMP_M,6,6_28,6_(26-28),53,55,3,38,6_26,44.95454545454545,6447.3085793106475,6492.2631247651925,6437.308462255727,6447.3085793106475
200,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,6448.68975281718,6510.841223405416,6448.68975281718,6448.68975281718
200,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,6448.68975281718,6521.975046934827,6448.68975281718,6448.68975281718
200,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,6448.68975281718,6499.413282228945,6448.68975281718,6448.68975281718
200,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,6448.68975281718,6535.851517523062,6448.68975281718,6448.68975281718
197,COMP_M,6,6_27,6_(26-27),53,54,3,25,6_26,53.3052738336714,6449.890551155732,6503.195824989403,6437.308462255727,6449.890551155732
199,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,6478.557049688278,6507.974899586859,6469.556937810239,6478.557049688278
199,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,6480.557006737319,6502.273440679317,6469.556937810239,6480.557006737319
199,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,6484.5570928531715,6528.794472015363,6469.556937810239,6484.5570928531715
198,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,6503.802590840862,6594.1910065137745,6496.8024807187285,6503.802590840862
198,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,6599.191046959615,6631.950903590439,6594.1910065137745,6599.191046959615
201,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,6600.000062334773,6691.289781960942,6590.0,6600.000062334773
198,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,6602.191075271055,6654.524408604388,6594.1910065137745,6602.191075271055
198,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,6654.524408604388,6687.523213861257,6654.524408604388,6654.524408604388
198,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,6656.524441961814,6710.929203866575,6654.524408604388,6656.524441961814
202,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,6681.000090929199,6735.641901847975,6673.0,6681.000090929199
201,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,6691.289781960942,6726.375451742873,6691.289781960942,6691.289781960942
201,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,6701.289930825823,6734.064281475174,6691.289781960942,6701.289930825823
204,COMP_M,8,8_37,M.USER.APP.8,12,72,22,11,None,41.97595473833098,6722.000091187627,6763.976045925958,6714.0,6722.000091187627
203,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,6735.641901847975,6790.28371276675,6700.0,6708.000090929199
202,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,6735.641901847975,6795.154551648241,6735.641901847975,6735.641901847975
202,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,6735.641901847975,6802.2637393979085,6735.641901847975,6735.641901847975
205,COMP_M,4,4_19,M.USER.APP.4,5,38,40,4,None,47.495370370370374,6738.000136393799,6785.4955067641695,6726.0,6738.000136393799
202,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,6747.642026206215,6817.9227279606,6735.641901847975,6747.642026206215
204,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,6763.976045925958,6824.725692319169,6763.976045925958,6763.976045925958
205,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,6785.4955067641695,6837.224673430836,6785.4955067641695,6785.4955067641695
205,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,6785.4955067641695,6850.407543801207,6785.4955067641695,6785.4955067641695
205,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,6792.495555769316,6875.194729323035,6785.4955067641695,6792.495555769316
203,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,6795.154551648241,6854.6672014485075,6790.28371276675,6790.28371276675
203,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,6802.2637393979085,6868.885576947842,6790.28371276675,6790.28371276675
203,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,6817.9227279606,6888.203429714986,6790.28371276675,6802.28383712499
204,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,6824.725692319169,6874.565862050428,6824.725692319169,6824.725692319169
204,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,6824.725692319169,6900.3338959966795,6824.725692319169,6824.725692319169
207,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,6869.00005801244,6929.745475527715,6866.0,6869.00005801244
206,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,6870.0000454646,6921.423604361843,6866.0,6870.0000454646
208,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,6896.000082334933,6998.914253991619,6888.0,6896.000082334933
206,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,6921.423604361843,6991.7043061162285,6921.423604361843,6921.423604361843
206,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,6926.423653366989,7009.122826920709,6921.423604361843,6926.423653366989
206,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,6928.423658427816,6980.152825094483,6921.423604361843,6928.423658427816
209,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,6929.000090929199,6983.641901847975,6921.0,6929.000090929199
207,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,6935.745574532649,6978.929602310426,6929.745475527715,6935.745574532649
211,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,6967.000062334773,7058.289781960942,6957.0,6967.000062334773
207,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,6982.929656655426,7064.926409902179,6978.929602310426,6982.929656655426
210,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,6983.641901847975,7038.28371276675,6954.0,6962.000090929199
209,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,6983.641901847975,7043.154551648241,6983.641901847975,6983.641901847975
209,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,6983.641901847975,7050.2637393979085,6983.641901847975,6983.641901847975
207,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,6984.929705904079,7015.656793480454,6978.929602310426,6984.929705904079
209,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,6995.642026206215,7065.9227279606,6983.641901847975,6995.642026206215
208,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,6998.914253991619,7109.413255987627,6998.914253991619,6998.914253991619
212,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,6999.000135705814,7107.8025309153945,6983.0,6999.000135705814
213,COMP_M,8,8_37,M.USER.APP.8,12,72,22,11,None,41.97595473833098,7005.000091187627,7046.976045925958,6997.0,7005.000091187627
214,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,7012.000046934827,7064.68975281718,7005.0,7012.000046934827
215,COMP_M,4,4_19,M.USER.APP.4,5,38,40,4,None,47.495370370370374,7021.000136393799,7068.4955067641695,7009.0,7021.000136393799
210,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,7043.154551648241,7102.6672014485075,7038.28371276675,7038.28371276675
213,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,7046.976045925958,7107.725692319169,7046.976045925958,7046.976045925958
210,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,7050.2637393979085,7116.885576947842,7038.28371276675,7038.28371276675
211,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,7058.289781960942,7093.375451742873,7058.289781960942,7058.289781960942
214,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,7064.68975281718,7126.841223405416,7064.68975281718,7064.68975281718
214,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,7064.68975281718,7137.975046934827,7064.68975281718,7064.68975281718
214,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,7064.68975281718,7115.413282228945,7064.68975281718,7064.68975281718
214,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,7064.68975281718,7151.851517523062,7064.68975281718,7064.68975281718
210,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,7065.9227279606,7136.203429714986,7038.28371276675,7050.28383712499
211,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,7068.289930825823,7101.064281475174,7058.289781960942,7068.289930825823
215,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,7068.4955067641695,7120.224673430836,7068.4955067641695,7068.4955067641695
215,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,7068.4955067641695,7133.407543801207,7068.4955067641695,7068.4955067641695
207,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,7068.926460416366,7146.514364776423,7064.926409902179,7068.926460416366
207,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,7074.92658294958,7111.966163857613,7064.926409902179,7074.92658294958
215,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,7075.495555769316,7158.194729323035,7068.4955067641695,7075.495555769316
213,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,7107.725692319169,7157.565862050428,7107.725692319169,7107.725692319169
213,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,7107.725692319169,7183.3338959966795,7107.725692319169,7107.725692319169
212,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,7114.802641037528,7205.1910567104405,7107.8025309153945,7114.802641037528
216,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,7138.000046934827,7190.68975281718,7131.0,7138.000046934827
207,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,7146.514364776423,7187.0122550717815,7146.514364776423,7146.514364776423
217,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,7190.68975281718,7243.379458699534,7160.0,7167.000046934827
216,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,7190.68975281718,7252.841223405416,7190.68975281718,7190.68975281718
216,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,7190.68975281718,7263.975046934827,7190.68975281718,7190.68975281718
216,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,7190.68975281718,7241.413282228945,7190.68975281718,7190.68975281718
216,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,7190.68975281718,7277.851517523062,7190.68975281718,7190.68975281718
207,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,7195.012332471809,7280.669653344083,7187.0122550717815,7195.012332471809
212,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,7210.191097156281,7242.950953787105,7205.1910567104405,7210.191097156281
212,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,7213.191125467721,7265.524458801054,7205.1910567104405,7213.191125467721
220,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,7221.000051582694,7262.890271143572,7214.0,7221.000051582694
218,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,7243.379458699534,7296.069164581887,7196.0,7203.000046934827
217,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,7243.379458699534,7294.102988111298,7243.379458699534,7243.379458699534
217,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,7252.841223405416,7314.992693993651,7243.379458699534,7243.379458699534
220,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,7262.890271143572,7306.556937810239,7262.890271143572,7262.890271143572
217,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,7263.975046934827,7337.260341052474,7243.379458699534,7243.379458699534
212,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,7265.524458801054,7298.523264057923,7265.524458801054,7265.524458801054
212,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,7267.52449215848,7321.929254063241,7265.524458801054,7267.52449215848
220,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,7271.890335027573,7300.7250206259505,7262.890271143572,7271.890335027573
220,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,7273.890401138492,7295.966663222273,7262.890271143572,7273.890401138492
222,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,7276.00005801244,7336.745475527715,7273.0,7276.00005801244
221,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,7277.0000454646,7328.423604361843,7273.0,7277.0000454646
217,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,7277.851517523062,7365.013282228944,7243.379458699534,7243.379458699534
220,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,7277.890440067172,7300.800214503262,7262.890271143572,7277.890440067172
219,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,7296.069164581887,7348.75887046424,7204.0,7211.000046934827
218,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,7296.069164581887,7346.7926939936515,7296.069164581887,7296.069164581887
218,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,7314.992693993651,7377.144164581887,7296.069164581887,7296.069164581887
220,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,7315.557049688278,7344.974899586859,7306.556937810239,7315.557049688278
220,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,7317.557006737319,7339.273440679317,7306.556937810239,7317.557006737319
220,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,7321.5570928531715,7365.794472015363,7306.556937810239,7321.5570928531715
221,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,7328.423604361843,7398.7043061162285,7328.423604361843,7328.423604361843
221,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,7333.423653366989,7416.122826920709,7328.423604361843,7333.423653366989
221,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,7335.423658427816,7387.152825094483,7328.423604361843,7335.423658427816
218,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,7337.260341052474,7410.545635170121,7296.069164581887,7296.069164581887
222,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,7342.745574532649,7385.929602310426,7336.745475527715,7342.745574532649
219,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,7348.75887046424,7399.482399876005,7348.75887046424,7348.75887046424
218,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,7365.013282228944,7452.175046934826,7296.069164581887,7296.069164581887
223,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,7376.000062334773,7467.289781960942,7366.0,7376.000062334773
219,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,7377.144164581887,7439.295635170122,7348.75887046424,7348.75887046424
222,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,7389.929656655426,7471.926409902179,7385.929602310426,7389.929656655426
222,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,7391.929705904079,7422.656793480454,7385.929602310426,7391.929705904079
224,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,7399.000116024879,7491.197952191804,7392.0,7399.000116024879
219,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,7410.545635170121,7483.830929287768,7348.75887046424,7348.75887046424
226,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,7433.00005801244,7493.745475527715,7430.0,7433.00005801244
225,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,7434.0000454646,7485.423604361843,7430.0,7434.0000454646
219,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,7452.175046934826,7539.336811640708,7348.75887046424,7348.75887046424
223,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,7467.289781960942,7502.375451742873,7467.289781960942,7467.289781960942
222,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,7475.926460416366,7553.514364776423,7471.926409902179,7475.926460416366
223,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,7477.289930825823,7510.064281475174,7467.289781960942,7477.289930825823
222,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,7481.92658294958,7518.966163857613,7471.926409902179,7481.92658294958
225,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,7485.423604361843,7555.7043061162285,7485.423604361843,7485.423604361843
225,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,7490.423653366989,7573.122826920709,7485.423604361843,7490.423653366989
225,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,7492.423658427816,7544.152825094483,7485.423604361843,7492.423658427816
